valueDateTimeOffset,settlementPeriod,transmissionSystemDemand,nationalDemand,B1_indicatedGeneration,B10_indicatedGeneration,B11_indicatedGeneration,B12_indicatedGeneration,B13_indicatedGeneration,B14_indicatedGeneration,B15_indicatedGeneration,B16_indicatedGeneration,B17_indicatedGeneration,B2_indicatedGeneration,B3_indicatedGeneration,B4_indicatedGeneration,B5_indicatedGeneration,B6_indicatedGeneration,B7_indicatedGeneration,B8_indicatedGeneration,B9_indicatedGeneration,B1_indicatedDemand,B10_indicatedDemand,B11_indicatedDemand,B12_indicatedDemand,B13_indicatedDemand,B14_indicatedDemand,B15_indicatedDemand,B16_indicatedDemand,B17_indicatedDemand,B2_indicatedDemand,B3_indicatedDemand,B4_indicatedDemand,B5_indicatedDemand,B6_indicatedDemand,B7_indicatedDemand,B8_indicatedDemand,B9_indicatedDemand,B1_indicatedMargin,B10_indicatedMargin,B11_indicatedMargin,B12_indicatedMargin,B13_indicatedMargin,B14_indicatedMargin,B15_indicatedMargin,B16_indicatedMargin,B17_indicatedMargin,B2_indicatedMargin,B3_indicatedMargin,B4_indicatedMargin,B5_indicatedMargin,B6_indicatedMargin,B7_indicatedMargin,B8_indicatedMargin,B9_indicatedMargin,B1_indicatedImbalance,B10_indicatedImbalance,B11_indicatedImbalance,B12_indicatedImbalance,B13_indicatedImbalance,B14_indicatedImbalance,B15_indicatedImbalance,B16_indicatedImbalance,B17_indicatedImbalance,B2_indicatedImbalance,B3_indicatedImbalance,B4_indicatedImbalance,B5_indicatedImbalance,B6_indicatedImbalance,B7_indicatedImbalance,B8_indicatedImbalance,B9_indicatedImbalance,imbalancePrice,lossOfLoadProbability,deratedMargin
2025-10-09 18:30:00+00:00,40,32889,32389,3037,1159,18213,3389,23,488,4366,22224,55,4822,371,6438,6500,10111,11985,20161,24228,-92,-1672,-3139,-2926,-702,-2439,-255,-3268,-1480,-202,-122,-334,-588,-1265,-1904,-5179,-6788,-3341,5249,-8156,6258,1752,3531,12181,-5898,1176,-4525,-154,-6422,-4882,-9691,-6379,-10574,-9265,2741,-2985,10287,-3649,-1621,-4840,3248,13765,-4089,4197,338,5484,4888,6756,7019,8189,7553,122.0,0.0,15252.738
2025-10-09 19:00:00+00:00,41,32269,31769,2891,1088,17535,3241,2,455,4789,21571,8,4525,234,5872,5932,9489,11361,19058,23102,-90,-1633,-3082,-2860,-685,-2368,-248,-3207,-1440,-201,-120,-329,-581,-1248,-1879,-5083,-6648,-3347,5321,-8280,6397,1783,3626,12738,-6047,1254,-4511,-155,-6415,-4887,-9729,-6447,-10766,-9561,2601,-2978,9758,-3665,-1611,-4773,3692,13271,-4058,3912,202,4936,4351,6198,6488,7312,6742,102.91,0.0,15939.98
2025-10-09 19:30:00+00:00,42,31397,30897,2887,1080,17502,3235,0,444,4792,21362,5,4537,234,5838,5900,9450,11320,18970,22835,-86,-1574,-2995,-2764,-659,-2287,-240,-3116,-1390,-194,-116,-319,-560,-1205,-1820,-4942,-6452,-3354,5434,-8529,6589,1829,3768,12768,-6316,1364,-4529,-156,-6441,-4931,-9849,-6610,-11153,-10078,2604,-2876,9935,-3484,-1570,-4642,3725,13287,-3951,3940,203,4927,4362,6248,6579,7541,6917,68.96374938131531,0.0,17259.59
2025-10-09 20:00:00+00:00,43,30403,29903,2866,1077,16932,3233,0,436,5183,20055,5,4527,233,5722,5783,9300,11170,18080,21208,-83,-1503,-2874,-2654,-630,-2204,-229,-2989,-1329,-188,-113,-309,-536,-1144,-1735,-4751,-6195,-3363,5556,-8472,6807,1880,3929,13185,-6279,1489,-4549,-157,-6471,-4981,-9951,-6745,-11251,-10322,2592,-2754,9605,-3273,-1520,-4489,4149,12235,-3826,3949,203,4840,4293,6199,6579,7013,5794,94.0,0.0,18153.15
2025-10-09 20:30:00+00:00,44,28995,28495,2874,1083,16163,3055,0,423,5195,18522,0,4541,229,5713,5776,9273,11144,17164,19523,-81,-1436,-2761,-2544,-601,-2127,-219,-2872,-1275,-182,-111,-301,-516,-1096,-1664,-4564,-5950,-3376,5734,-8586,7108,1950,4157,13233,-6420,1667,-4577,-158,-6513,-5051,-10096,-6927,-11538,-10815,2613,-2570,9175,-3150,-1450,-4274,4209,11064,-3653,3990,200,4872,4355,6316,6766,6610,4823,87.53,0.0,18351.914
2025-10-09 21:00:00+00:00,45,27155,26655,2783,1090,15969,2866,0,423,5277,17932,0,4456,228,5607,5671,9142,11014,16927,18891,-77,-1371,-2704,-2432,-579,-2039,-214,-2809,-1211,-174,-107,-289,-490,-1055,-1597,-4435,-5751,-3393,5965,-8999,7511,2043,4455,13369,-6867,1898,-4613,-160,-6567,-5142,-10285,-7174,-12178,-11723,2539,-2332,9425,-2945,-1358,-3976,4354,10948,-3422,3940,201,4820,4340,6372,6914,7043,5123,104.0,0.0,18246.568
2025-10-09 21:30:00+00:00,46,25457,24957,2755,1093,15922,2868,0,423,5280,17680,0,4444,227,5605,5670,9130,11004,16871,18629,-74,-1308,-2708,-2352,-550,-1962,-316,-2809,-1164,-167,-104,-278,-468,-1036,-1573,-4376,-5641,-3408,6178,-9400,7874,2127,4730,13426,-7300,2112,-4646,-162,-6618,-5226,-10459,-7400,-12785,-12577,2526,-2115,9787,-2580,-1273,-3701,4414,11132,-3208,3960,202,4867,4423,6533,7160,7605,5722,82.46,0.0,20028.232
2025-10-09 22:00:00+00:00,47,24236,23628,2580,145,13635,1354,0,228,1575,14029,0,4278,190,5390,5456,8897,9308,14589,14983,-72,-1245,-2412,-2230,-517,-1859,-191,-2508,-1108,-159,-102,-268,-449,-943,-1436,-4094,-5299,-3424,5384,-11137,7160,2174,4993,10394,-10301,2168,-4690,-161,-6706,-5361,-10664,-9095,-14443,-15555,2363,-2895,7820,-3809,-1206,-3681,755,7823,-3040,3820,166,4690,4274,6436,5665,5698,2642,82.09,0.0,18059.941
2025-10-09 22:30:00+00:00,48,23238,22630,2608,146,13215,1018,0,19,883,13448,0,4315,192,5451,5520,8977,9357,14162,14394,-70,-1203,-2324,-2179,-501,-1769,-181,-2416,-1063,-154,-100,-261,-434,-910,-1383,-3949,-5104,-3433,5515,-11393,7380,2223,5155,10428,-10579,2294,-4709,-162,-6735,-5410,-10766,-9251,-14817,-16079,2400,-2768,7641,-3932,-1156,-3728,97,7499,-2914,3876,169,4780,4387,6618,5864,5634,2559,80.48,0.0,19423.447
2025-10-09 23:00:00+00:00,1,23841,22560,2604,1101,14127,1963,0,301,3533,16420,0,4167,163,5271,5311,8390,10130,15005,17299,-69,-1161,-2278,-2242,-492,-1665,-202,-2367,-1024,-152,-99,-257,-426,-969,-1401,-4311,-5423,-3449,6443,-9370,8161,2198,5165,13101,-7715,2332,-4708,-160,-5640,-4293,-9520,-6654,-11574,-12034,2396,-1805,8495,-3110,-1153,-3435,2749,10414,-2906,3729,140,4602,4181,5963,6573,5968,4965,78.9,0.0,22210.303
2025-10-09 23:30:00+00:00,2,23203,22095,2628,1101,14108,1960,0,263,3531,16376,0,4200,165,5323,5365,8457,10204,15001,17270,-68,-1124,-2129,-2070,-478,-1563,-217,-2215,-992,-150,-98,-255,-415,-856,-1274,-4151,-5228,-3454,6502,-9557,8387,2221,5241,13117,-7906,2391,-4717,-160,-5654,-4316,-9642,-6799,-11792,-12314,2425,-1746,8663,-2888,-1130,-3397,2763,10565,-2847,3771,142,4668,4258,6152,6792,6181,5219,77.23,0.0,23231.352
2025-10-10 00:00:00+00:00,3,22874,21800,2652,1085,14014,1942,0,263,3475,16259,0,4233,164,5365,5409,8510,10261,14916,17162,-68,-1165,-2255,-2198,-519,-1582,-259,-2340,-1087,-255,-98,-360,-517,-944,-1361,-4309,-5481,-3456,6529,-9636,8435,2237,5288,13079,-7994,2428,-4722,-161,-5662,-4330,-9672,-6844,-11932,-12501,2451,-1725,8640,-2830,-1115,-3350,2717,10523,-2810,3809,142,4718,4316,6235,6894,6225,5282,97.8,0.0,23595.225
2025-10-10 00:30:00+00:00,4,22672,21600,2667,1085,13981,1942,0,263,3465,16206,0,4259,165,5408,5452,8549,10301,14883,17108,-67,-1153,-2337,-2200,-491,-1561,-251,-2424,-1105,-353,-97,-461,-613,-1026,-1442,-4383,-5574,-3458,6554,-9684,8479,2247,5321,13086,-8046,2453,-4726,-161,-5668,-4340,-9693,-6874,-12007,-12604,2468,-1700,8655,-2787,-1105,-3317,2714,10522,-2785,3839,143,4767,4369,6295,6964,6267,5331,97.8,0.0,23789.637
2025-10-10 01:00:00+00:00,5,21983,20913,2670,1126,13975,1984,0,263,3517,16189,0,4281,166,5439,5485,8585,10339,14875,17090,-66,-1114,-2093,-2091,-474,-1486,-249,-2178,-971,-153,-96,-256,-405,-812,-1222,-4079,-5134,-3464,6686,-9859,8676,2282,5432,13168,-8233,2540,-4739,-162,-5688,-4374,-9763,-6978,-12268,-12965,2477,-1572,8814,-2598,-1071,-3206,2789,10682,-2698,3874,145,4818,4436,6401,7106,6511,5664,97.8,0.0,24331.855
2025-10-10 01:30:00+00:00,6,21688,20620,2651,1125,13939,1983,0,263,3512,16143,0,4273,169,5436,5483,8570,10324,14824,17029,-65,-1101,-2164,-2114,-468,-1493,-260,-2248,-1054,-183,-95,-290,-435,-901,-1318,-4135,-5272,-3467,6726,-9963,8742,2300,5480,13178,-8344,2577,-4745,-162,-5697,-4388,-9809,-7038,-12430,-13171,2461,-1536,8849,-2537,-1056,-3158,2794,10711,-2661,3872,148,4824,4448,6416,7135,6568,5753,95.0,0.0,24668.455
2025-10-10 02:00:00+00:00,7,21258,20192,2631,1091,13905,1951,1,263,3279,16087,0,4260,171,5428,5477,8551,10304,14767,16949,-65,-1103,-2137,-2081,-469,-1476,-318,-2219,-976,-150,-95,-251,-411,-874,-1278,-4107,-5164,-3471,6780,-10067,8836,2334,5568,12974,-8475,2632,-4753,-162,-5714,-4398,-9841,-7092,-12593,-13416,2445,-1516,8918,-2477,-1034,-3089,2575,10765,-2607,3867,150,4828,4463,6440,7180,6669,5892,68.0,0.0,24786.652
2025-10-10 02:30:00+00:00,8,20950,19884,2605,1091,13865,1956,1,263,3278,16041,0,4230,171,5396,5444,8516,10266,14702,16879,-64,-1098,-2172,-2069,-467,-1480,-331,-2253,-949,-149,-94,-250,-411,-864,-1317,-4131,-5160,-3474,6819,-10143,8906,2350,5618,12985,-8557,2671,-4759,-163,-5723,-4413,-9873,-7138,-12707,-13575,2422,-1477,8952,-2406,-1018,-3039,2585,10798,-2568,3843,151,4805,4445,6437,7188,6716,5978,78.95,0.0,25170.486
2025-10-10 03:00:00+00:00,9,21032,19620,2591,1046,13839,1940,1,263,2660,16104,0,4211,171,5378,5423,8494,10242,14665,16930,-65,-1102,-2094,-2037,-472,-1490,-614,-2175,-955,-150,-95,-261,-407,-813,-1217,-4043,-5079,-3476,6802,-10191,8914,2360,5661,12028,-8591,2704,-4764,-163,-5731,-4426,-9900,-7178,-12788,-13676,2410,-1489,8990,-2366,-1005,-2996,1628,10929,-2535,3829,151,4795,4437,6442,7204,6777,6165,76.63,0.0,25623.19
2025-10-10 03:30:00+00:00,10,21062,19652,2587,1048,13828,2038,0,295,2672,16202,0,4214,173,5382,5427,8503,10249,14642,17016,-66,-1119,-2131,-2064,-478,-1534,-622,-2214,-966,-152,-96,-254,-403,-815,-1226,-4083,-5132,-3476,6803,-10200,8913,2363,5655,11958,-8617,2700,-4763,-163,-5730,-4425,-9896,-7173,-12797,-13698,2406,-1491,8971,-2275,-1008,-2970,1639,11019,-2539,3831,153,4798,4440,6447,7206,6745,6237,95.0,0.0,25594.17
2025-10-10 04:00:00+00:00,11,22373,19863,2584,1001,13912,2103,2,423,2767,16646,0,4222,173,5391,5436,8549,10295,14715,17449,-77,-1160,-2148,-2114,-485,-1634,-1929,-2234,-1060,-159,-97,-263,-429,-864,-1287,-3840,-4985,-3474,6813,-10126,8966,2384,5621,10311,-8488,2694,-4759,-163,-5723,-4414,-9849,-7115,-13029,-13870,2401,-1565,9005,-2255,-1016,-2876,351,11409,-2566,3835,153,4800,4438,6472,7220,7017,6839,84.97,0.0,24706.44
2025-10-10 04:30:00+00:00,12,22859,20537,2606,1023,13905,2359,2,423,3294,17107,0,4244,174,5416,5462,8570,10315,14704,17907,-72,-1228,-2277,-2203,-512,-1765,-1911,-2369,-1121,-158,-102,-267,-435,-901,-1354,-3839,-5052,-3468,6728,-9963,8809,2350,5513,10258,-8315,2610,-4746,-162,-5704,-4381,-9780,-7013,-12971,-13716,2417,-1628,8835,-2143,-1050,-2985,855,11696,-2651,3844,153,4806,4431,6424,7138,6948,7143,81.74,0.0,24212.82
2025-10-10 05:00:00+00:00,13,24528,22417,2679,646,14171,2392,2,426,3383,17673,0,4331,171,5531,5574,8691,10436,15090,18592,-95,-1341,-2513,-2412,-557,-1952,-1816,-2614,-1182,-190,-109,-306,-521,-1036,-1533,-4096,-5379,-3451,6081,-9460,8000,2240,5208,9988,-7823,2420,-4711,-160,-5649,-4289,-9587,-6729,-12387,-12952,2473,-2242,8648,-2512,-1144,-3287,993,11779,-2888,3896,148,4866,4451,6353,6976,6748,6973,97.8,0.0,21964.732
2025-10-10 05:30:00+00:00,14,26220,24109,2699,645,14474,2896,2,434,3425,18251,4,4390,178,5598,5640,8763,10507,15797,19578,-92,-1460,-2691,-2591,-608,-2109,-1834,-2802,-1279,-196,-117,-321,-532,-1098,-1637,-4400,-5790,-3436,5866,-9058,7667,2154,4933,9900,-7394,2206,-4678,-158,-5600,-4206,-9415,-6473,-11781,-12103,2478,-2456,8543,-2370,-1228,-3553,977,11922,-3097,3922,153,4884,4434,6253,6791,6839,7101,67.3,0.0,20274.16
2025-10-10 06:00:00+00:00,15,28774,26606,2966,766,15813,3804,68,510,2922,19675,217,4798,315,6366,6406,9589,11353,17633,21711,-96,-1570,-2901,-2766,-661,-2246,-1903,-3022,-1392,-210,-126,-345,-572,-1184,-1769,-4747,-6260,-3413,5598,-8530,7169,2034,4463,9054,-6785,1910,-4633,-156,-5520,-4074,-9150,-6086,-10957,-10901,2722,-2649,9280,-1997,-1287,-3881,332,12703,-3198,4283,288,5580,5078,6824,7260,7766,7968,76.59,0.0,17392.008
2025-10-10 06:30:00+00:00,16,30668,28500,2971,767,15797,3884,70,533,2997,19648,232,4775,299,6313,6353,9546,11337,17648,21732,-102,-1635,-3052,-2861,-688,-2351,-1914,-3180,-1470,-223,-132,-366,-605,-1247,-1863,-4982,-6580,-3396,5364,-8090,6775,1944,4156,8960,-6315,1671,-4597,-154,-5465,-3981,-8958,-5802,-10283,-9956,2710,-2887,8808,-2322,-1380,-4165,343,12189,-3422,4224,270,5472,4932,6588,6958,7092,7029,106.14,0.0,15916.711
2025-10-10 07:00:00+00:00,17,30310,29346,2838,1104,15081,4417,20,509,4306,18936,122,4532,159,5868,5922,9039,10823,16862,20837,-108,-1694,-3182,-2964,-716,-2439,-717,-3315,-1523,-236,-138,-384,-637,-1310,-1953,-5176,-6832,-3388,5690,-7876,7040,1892,4014,11469,-6085,1565,-4581,-153,-5440,-3940,-8875,-5673,-9920,-9470,2569,-2657,7888,-1970,-1472,-4326,2827,11260,-3639,3965,129,5002,4460,5995,6316,5998,5705,67.27,0.0,15784.363
2025-10-10 07:30:00+00:00,18,30502,29538,2846,1081,14957,4359,20,487,4318,18813,111,4504,156,5821,5876,8994,10778,16733,20700,-110,-1715,-3239,-3004,-722,-2483,-720,-3374,-1542,-241,-140,-392,-650,-1334,-1991,-5269,-6945,-3387,5653,-7792,6957,1890,3983,11463,-5991,1541,-4577,-153,-5435,-3930,-8855,-5640,-9807,-9323,2576,-2704,7718,-2069,-1482,-4379,2833,11087,-3674,3933,126,4950,4404,5930,6242,5799,5471,95.28,0.0,15918.977
2025-10-10 08:00:00+00:00,19,30500,30000,2739,1110,14627,4303,20,456,5505,18541,37,4391,152,5531,5571,8690,10432,16366,20317,-112,-1720,-3334,-3018,-720,-2532,-259,-3470,-1550,-243,-142,-396,-660,-1359,-2020,-5394,-7079,-3382,5625,-7557,6909,1866,3908,13174,-5683,1480,-4568,-152,-5392,-3878,-8774,-5494,-9533,-8914,2464,-2733,7276,-2224,-1505,-4485,4468,10696,-3806,3812,122,4646,4076,5579,5826,5264,4854,95.5,0.0,15697.146
2025-10-10 08:30:00+00:00,20,30407,29907,2753,1088,14643,4260,2,434,5523,18556,5,4407,149,5528,5566,8707,10449,16349,20267,-122,-1690,-3364,-2986,-701,-2543,-257,-3498,-1534,-254,-142,-407,-680,-1378,-2039,-5413,-7081,-3383,5635,-7463,6991,1869,3923,13176,-5582,1492,-4570,-153,-5394,-3882,-8783,-5509,-9450,-8836,2479,-2743,7315,-2247,-1518,-4492,4489,10735,-3826,3829,119,4646,4076,5605,5858,5281,4851,87.38,0.0,16306.675
2025-10-10 09:00:00+00:00,21,30430,29930,2777,1086,14710,4235,0,435,5693,18622,5,4426,148,5531,5568,8733,10473,16397,20314,-111,-1659,-3306,-2928,-679,-2538,-253,-3439,-1513,-242,-141,-394,-655,-1348,-2009,-5349,-6995,-3383,5632,-7348,6970,1865,3919,13180,-5460,1489,-4570,-153,-5394,-3881,-8781,-5505,-9336,-8713,2503,-2748,7376,-2277,-1522,-4495,4658,10795,-3829,3848,118,4649,4077,5629,5878,5320,4886,86.84,0.0,16353.682
2025-10-10 09:30:00+00:00,22,30019,29519,2802,1083,14701,4226,0,436,5707,18151,5,4432,147,5539,5577,8721,10461,16362,19817,-124,-1607,-3346,-2863,-651,-2533,-250,-3476,-1495,-253,-139,-414,-693,-1383,-2048,-5386,-7011,-3387,5683,-7442,7049,1885,3986,13196,-5554,1541,-4578,-153,-5405,-3901,-8823,-5567,-9476,-8904,2532,-2699,7466,-2198,-1501,-4427,4686,10430,-3777,3862,117,4668,4106,5659,5928,5435,4597,86.7,0.0,16794.357
2025-10-10 10:00:00+00:00,23,29957,29457,2781,1087,14630,4230,1,438,5364,17447,5,4391,146,5482,5521,8649,10387,16260,19082,-107,-1563,-3273,-2782,-620,-2513,-249,-3400,-1464,-235,-137,-388,-646,-1331,-1993,-5305,-6896,-3387,5668,-7375,7015,1875,4031,13116,-5536,1541,-4577,-153,-5405,-3898,-8782,-5529,-9385,-8863,2511,-2688,7410,-2181,-1497,-4415,4345,9742,-3770,3822,116,4613,4053,5593,5863,5356,3894,96.25,0.0,15860.114
2025-10-10 10:30:00+00:00,24,29576,29076,2801,1095,14651,4240,4,439,5236,17452,5,4397,149,5482,5519,8677,10414,16249,19055,-105,-1521,-3253,-2731,-598,-2498,-245,-3378,-1445,-230,-135,-376,-633,-1318,-1977,-5274,-6844,-3391,5714,-7467,7267,1893,4093,13129,-5625,1589,-4584,-153,-5416,-3917,-8821,-5588,-9549,-9074,2535,-2632,7523,-2089,-1475,-4352,4230,9845,-3722,3835,119,4624,4070,5660,5948,5483,4060,81.64,0.0,16405.648
2025-10-10 11:00:00+00:00,25,29800,29300,2794,1089,14611,4236,9,439,5239,17408,5,4372,148,5448,5485,8656,10393,16169,18971,-105,-1507,-3241,-2729,-589,-2500,-272,-3364,-1481,-234,-135,-379,-632,-1311,-1960,-5262,-6865,-3389,5671,-7411,7032,1882,4055,13071,-5566,1560,-4580,-153,-5410,-3906,-8798,-5553,-10184,-9675,2526,-2666,7429,-2141,-1481,-4389,4226,9743,-3750,3806,118,4584,4025,5616,5893,5322,3862,95.6,0.0,16956.035
2025-10-10 11:30:00+00:00,26,29628,29128,2791,1095,14541,4244,13,439,5238,17339,0,4357,150,5424,5461,8631,10369,16076,18874,-103,-1479,-3208,-2683,-577,-2481,-289,-3328,-1413,-230,-133,-373,-624,-1297,-1934,-5209,-6742,-3390,5692,-7454,7063,1890,4083,13076,-5606,1582,-4583,-153,-5415,-3914,-8816,-5579,-10246,-9757,2524,-2638,7401,-2096,-1468,-4361,4231,9719,-3733,3794,120,4565,4009,5609,5895,5291,3853,95.24,0.0,17515.51
2025-10-10 12:00:00+00:00,27,29029,28529,2791,1104,14455,4254,16,438,5002,17253,0,4345,155,5406,5442,8612,10352,15971,18769,-101,-1509,-3448,-2810,-601,-2514,-349,-3566,-1556,-430,-131,-579,-827,-1543,-2164,-5490,-7164,-3396,5772,-7598,7385,1920,4180,12860,-5754,1657,-4594,-154,-5432,-3944,-8877,-5670,-10464,-10054,2530,-2554,7459,-1958,-1435,-4265,4015,9787,-3658,3793,126,4564,4020,5651,5969,5404,4051,95.24,0.0,18506.273
2025-10-10 12:30:00+00:00,28,28738,28238,2783,1151,14337,4305,63,436,4998,17134,0,4318,157,5374,5411,8550,10291,15839,18636,-98,-1489,-3545,-2782,-594,-2506,-389,-3680,-1583,-423,-128,-607,-853,-1602,-2216,-5573,-7290,-3398,5809,-7668,7287,1934,4227,12909,-5834,1694,-4600,-154,-5441,-3958,-8907,-5714,-10590,-10228,2524,-2470,7411,-1845,-1374,-4220,4021,9743,-3621,3772,128,4541,4003,5619,5952,5378,4066,95.59,0.0,18718.773
2025-10-10 13:00:00+00:00,29,28148,27648,2765,1220,14235,4367,147,434,4970,17040,0,4290,159,5341,5379,8500,10242,15728,18532,-93,-1446,-3393,-2687,-559,-2494,-410,-3508,-1481,-359,-123,-526,-789,-1522,-2131,-5408,-7003,-3404,5872,-7827,7572,1963,4323,12716,-6010,1768,-4611,-155,-5458,-3987,-8987,-5823,-10823,-10552,2512,-2327,7451,-1657,-1260,-4126,4013,9800,-3547,3755,131,4525,4000,5629,5992,5482,4261,95.59,0.0,18913.574
2025-10-10 13:30:00+00:00,30,27676,27176,2737,1289,14148,4429,219,431,4961,16967,0,4256,156,5294,5333,8447,10191,15633,18452,-87,-1452,-3314,-2709,-564,-2490,-407,-3429,-1471,-350,-117,-476,-738,-1434,-2036,-5326,-6911,-3408,5940,-7944,7504,1995,4399,12732,-6153,1828,-4620,-155,-5471,-4010,-9034,-5893,-11003,-10817,2488,-2198,7478,-1494,-1165,-4053,4020,9849,-3487,3730,128,4491,3977,5624,6012,5559,4420,96.4,0.0,19400.936
2025-10-10 14:00:00+00:00,31,27965,27000,2703,1300,14066,4429,251,428,4320,17271,0,4223,152,5249,5290,8402,10131,15543,18748,-86,-1406,-3157,-2532,-543,-2407,-727,-3272,-1335,-194,-116,-319,-562,-1243,-1892,-5085,-6536,-3410,5997,-8028,7743,2027,4464,11235,-6272,1858,-4624,-156,-5488,-4032,-9064,-5947,-11118,-10998,2456,-2165,7438,-1456,-1124,-4027,2920,10198,-3465,3700,124,4452,3942,5597,5978,5533,4806,75.23,0.0,18685.666
2025-10-10 14:30:00+00:00,32,28589,27624,2649,1650,13957,4781,515,427,4442,17395,4,4179,150,5203,5244,8339,10067,15433,18875,-85,-1437,-3055,-2572,-560,-2426,-720,-3172,-1351,-192,-115,-324,-569,-1224,-1835,-5003,-6471,-3404,5919,-7897,7438,1997,4363,11214,-6261,1779,-4613,-155,-5469,-4001,-9001,-5858,-10910,-10831,2396,-1894,7179,-1238,-891,-4129,3021,10162,-3540,3645,122,4387,3866,5470,5820,5196,4616,86.6,0.0,18139.254
2025-10-10 15:00:00+00:00,33,30118,28688,2579,2048,13955,5302,858,450,3411,17907,24,4108,144,5127,5168,8267,10009,15605,19582,-85,-1475,-3001,-2617,-579,-2436,-1171,-3121,-1376,-186,-115,-309,-561,-1236,-1857,-4969,-6464,-3394,5784,-8043,7226,1944,4191,10451,-6597,1645,-4992,-154,-5839,-4349,-9293,-6083,-10929,-10905,2316,-1630,6921,-944,-601,-4278,1489,10400,-3654,3553,115,4281,3738,5290,5602,4981,4784,95.0,0.0,16716.193
2025-10-10 15:30:00+00:00,34,30696,29266,2487,2268,13978,5628,876,451,3380,18155,27,3982,135,4968,5008,8066,9804,15747,19951,-85,-1523,-3063,-2689,-608,-2447,-1177,-3184,-1393,-187,-115,-310,-571,-1289,-1917,-5063,-6577,-3389,5712,-7908,7106,1915,4097,10431,-6460,1572,-4981,-153,-5822,-4320,-9236,-5997,-10743,-10644,2219,-1483,6804,-742,-612,-4371,1438,10499,-3724,3416,105,4105,3549,5030,5309,4912,4860,67.3,0.0,16150.249
2025-10-10 16:00:00+00:00,35,32618,30796,2683,2357,15323,5866,880,455,3222,19889,33,4252,194,5351,5399,8698,10435,17512,22112,-87,-1574,-3127,-2760,-642,-2472,-1574,-3249,-1410,-190,-117,-316,-587,-1301,-1967,-5182,-6714,-3375,5604,-7576,6864,1838,3849,9849,-6109,1381,-4976,-152,-5801,-4269,-9106,-5792,-10328,-10017,2401,-1586,7781,-831,-685,-4615,836,11840,-3910,3657,163,4443,3865,5506,5709,6120,6245,67.3,0.0,14528.793
2025-10-10 16:30:00+00:00,36,33133,31311,2631,2363,15528,5906,886,452,3288,20107,42,4159,204,5229,5270,8588,10344,17736,22357,-84,-1604,-3120,-2802,-661,-2469,-1577,-3244,-1430,-186,-114,-308,-582,-1294,-1957,-5181,-6735,-3371,5545,-7505,6748,1812,3766,9831,-6041,1316,-4967,-151,-5786,-4244,-9066,-5728,-10199,-9826,2345,-1645,7862,-902,-705,-4701,884,11925,-3966,3555,172,4306,3711,5343,5541,6157,6229,62.0,0.0,14115.649
2025-10-10 17:00:00+00:00,37,32763,31520,2704,2474,16165,5878,919,529,2519,20831,190,4391,327,5672,5714,9001,10756,18441,23296,-87,-1624,-3148,-2843,-675,-2478,-1006,-3273,-1444,-190,-117,-316,-594,-1309,-1978,-5202,-6771,-3369,5530,-7513,6625,1798,3732,9472,-5988,1289,-4963,-151,-5810,-4264,-9088,-5745,-10188,-9726,2416,-1561,8448,-974,-682,-4658,687,12595,-3845,3783,295,4743,4145,5735,5921,6786,7062,71.29,0.0,13634.042
2025-10-10 17:30:00+00:00,38,33279,32036,2611,2491,15878,5878,936,533,2533,20540,234,4195,318,5392,5432,8664,10447,18154,23050,-88,-1663,-3199,-2910,-695,-2499,-1006,-3326,-1470,-193,-118,-319,-603,-1333,-2008,-5270,-6868,-3364,5471,-7394,6527,1778,3648,9455,-5870,1224,-4953,-150,-5795,-4239,-9035,-5667,-10012,-9487,2318,-1609,8037,-1085,-691,-4738,684,12172,-3866,3577,285,4448,3838,5345,5534,6311,6554,116.53013333333334,0.0,13141.296
2025-10-10 18:00:00+00:00,39,32900,32400,2504,2392,15513,5731,883,530,2964,20186,86,3993,310,5114,5151,8234,10016,17751,22510,-86,-1671,-3187,-2921,-702,-2460,-258,-3314,-1473,-189,-116,-314,-598,-1326,-2000,-5245,-6845,-3361,5332,-7285,6328,1736,3590,10728,-5770,1172,-4949,-150,-5778,-4206,-9006,-5620,-9868,-9298,2208,-1753,7584,-1310,-762,-4800,1845,11724,-4059,3368,277,4160,3539,4878,5048,5775,5830,135.0,0.0,13233.596
2025-10-10 18:30:00+00:00,40,32216,31716,2417,2399,14874,5723,890,476,2896,19557,70,3884,296,4859,4892,7903,9676,17085,21837,-83,-1646,-3137,-2876,-693,-2405,-254,-3263,-1456,-183,-113,-304,-585,-1307,-1971,-5179,-6762,-3367,5425,-7178,6485,1777,3691,10752,-5680,1258,-4962,-151,-5798,-4239,-9076,-5723,-9841,-9375,2127,-1660,7110,-1171,-721,-4743,1801,11271,-3989,3272,264,3925,3313,4617,4811,5358,5503,126.67,0.0,13677.024
2025-10-10 19:00:00+00:00,41,31163,30663,2099,2383,13425,5675,883,449,3013,18060,15,3351,161,3969,3997,6917,8645,15286,19936,-82,-1614,-3088,-2815,-679,-2339,-251,-3210,-1417,-180,-112,-299,-577,-1290,-1942,-5093,-6632,-3377,5534,-7116,6693,1824,3867,11031,-5704,1390,-4982,-152,-5828,-4291,-9183,-5882,-9945,-9699,1819,-1544,5915,-994,-675,-4599,1953,10045,-3912,2759,130,3065,2470,3738,3939,3943,4136,140.99,0.0,13265.716
